id,msd1,dob,msd2,msd3,msd4,msd5,flag
9337,2d794c92-416e-43c4-9b41-4f39a76ec0d0,20171218,5402e47e-2ef7-434e-877b-04fcb14dd04f,3d6242c6-549d-4fda-99da-453db359a40f,0a717976-2462-44f4-9ac0-4bc9e54c42f8,d8032ecf-569c-4974-bc10-e56fc99b3f92,0
9338,6c16c876-9442-41aa-a21c-fff8536b2a0e,20171218,c351b3b4-b175-4705-b090-57bea4bfb658,68bf9daa-6fcf-49be-a946-3447383aca77,fa46851e-8b58-4d59-b0f2-220930e4e43e,fa820072-c5aa-44c3-9d6e-eeb64b656846,0
9339,aee84e01-be37-46c7-9077-9a18f318e1bc,20171218,507349f7-6c8f-4148-8e90-b29ccfc67569,3d698126-d143-4aec-bfb2-6dbe1398f225,4f0536f5-4ba3-40ba-a4b7-adf26fef901d,c9aae75d-21d7-46cc-9f23-cbeb2ecedee3,0
9340,beb3e1a0-8050-4df9-9a93-ea07386218f4,20171218,546ea829-757c-49d8-8b42-d8910b7efb81,15a5d07f-080f-40c3-83ba-e3a237c8a177,0044e8f7-e02e-4ba2-aa99-68a95484461a,15f03365-f5ae-4793-b072-ed5bef6bc732,0
9341,4efb3083-4b66-4ff3-b66e-d8b8e30e14f3,20171218,1aa723c6-a911-457d-b9b4-c49c8804ea74,66cd5aec-fd4a-4f30-960d-cb7a5b6d5d06,2b0d4eb6-8e66-412e-adc9-3bbcc3e26318,6752b813-a7cf-4fad-919a-f19ff65dfb94,0
9342,c2ab55c2-0476-4082-9bb2-3497c22c2868,20171218,e0a77215-1b9b-440d-ae48-5b36a41341c5,c2676d64-3cae-4c84-86e1-89322a81e180,84b130cb-97c1-459e-8c74-cd918d4f7a35,e0b3ccc3-9638-45c6-9453-8dbc12d9d36c,0
9343,22ce3846-453b-4ff8-b020-7787515abe92,20171218,6b4fadaa-a232-4239-9106-fab81ed6ac00,3284b1ff-d1b0-49ac-b688-f179edb2aa7b,a28d1853-4b92-4625-bd2e-3461706ea469,6aec990d-8145-4814-85f1-96fd9ce796e6,0
9344,06b2e295-0264-4ef0-b47f-5761a054f491,20171218,4151f104-5b7a-49ef-be6a-4dcf16a6792d,4127e0a5-f68b-4179-9622-d199f3bf3e00,f1745754-8d1f-4ce1-b8d0-b33ef3e83def,913edb5f-a4b4-4dba-8d8c-0953efc68795,0
9345,1eb9e0e0-d043-4db2-baf6-a0ae2376a662,20171218,296526ee-2d59-437d-9dee-078d024db730,7beba2ff-fdf8-494b-96fc-87d92a5db5a1,b36eee84-470b-471a-b5ef-0c1bd850845c,1cdcf79a-f6ab-428f-9f7e-29273f094649,0
9346,1cb33eed-3422-4234-8295-856b40ea3334,20171218,e93de458-10bb-4bc9-91d9-d316273315ee,26f35186-dd95-4406-9225-dbd67b259ad5,2dfc901a-7781-451d-a1d6-dfb8abcf152e,9dbdedd8-5fe8-4423-ad86-865020ca9817,0
9347,519febb2-e771-404f-bfae-fe863af7af73,20171218,2c6b850b-3d72-4bd7-a960-760c324c9165,49b06fff-30f5-4ea4-a9de-57f95cce899d,1542f773-e872-4653-aee7-200863ba66e4,80a7e53f-fac8-4fde-8f6a-cc89d7ac8eed,0
9348,abbfcc89-51db-4a6a-be6b-2289e409f7fa,20171218,ce4e5d6a-6909-437b-b1fc-5f5b64b4d10a,f228a28e-c714-4c54-93ee-79f97bddb027,f7199f51-d7fe-49e8-bee2-14d38b698d96,5228bfe4-ba89-40f4-8b6a-9090fab124fb,0
9349,aad0b348-70eb-48da-a58c-84704e5f9464,20171218,b5e72569-03a4-4670-bdf8-7af6580fba5e,698641b5-77b2-4090-b8c6-d042fb25a010,49f4c794-ad76-4046-a27e-09c8400bed6c,086aebd8-9ddd-4345-bafa-480e8b27f5e9,0
9350,3c2181c4-54c4-4ed0-81a6-f17efcbe01a7,20171218,390b3f71-95ea-4d23-8420-267b82c91cf6,d9256bdb-e61e-4472-b56d-5f54a20ef976,5bab405b-45f1-419c-9140-6b529f448a70,cde59ea3-d15e-494a-83e9-21c550745736,0
9351,889fb58e-ffb8-4cc7-a187-962c4305cc16,20171218,adbf84b0-0ed5-4838-8c8b-5479e177cfcf,9c5da22b-9dbd-48ab-bd5a-b68bcac0c044,f2990958-56dc-40bd-ae04-a2d03cb0ae4e,7974c061-6989-41b7-a085-d11dbdd27729,0
9352,24b176a0-bc8b-4654-bded-18868c8b2ea9,20171218,d74abc18-8097-4739-b6d9-f0d312e30962,4fa2c80f-1526-4d45-9006-e6674bb043f9,865b4298-3f37-4d84-b49f-f1bf2f18622b,8e7d2352-00fa-4c4b-9e74-242997db52e2,0
9353,53f9f03e-1e2b-488d-9021-43e7723cf92c,20171218,477c7b6e-fbb4-45f2-a457-b612373bafec,66a84f96-ae2f-4756-9473-9b321b09332d,c8b63253-88c6-48de-aded-eb757e09f2b1,21e5b005-8869-460b-9824-a2c033f31ee4,0
9354,3db229e8-00d6-40f7-88ec-e5767d46446f,20171218,bfab15c9-0105-4eba-b5fd-028901c04042,96e4610a-b784-4891-88f0-73b4efb2a82c,caed52de-f05f-4211-8d85-5a91eb7a84a0,10c9367e-f943-469b-a505-9dc2229135ec,0
9355,1c4ca1cd-a596-4127-9cb9-678a16ba9d54,20171218,5a80ac96-c1f9-456a-9001-2b54748a9e1b,6c905c71-0227-4a4c-94b6-6ab83c996fc6,2550c191-15ee-4a3f-9cb9-7fd47bed0bf9,4bf716fc-314f-4ac3-94ee-e96babf7eea7,0
9356,585638f9-93c8-44cd-b186-d74ded9cdb64,20171218,7ea563e6-0689-4131-88e6-5244c3a49d6f,ea800ac2-d187-47c3-9119-f165bc8afaba,df9f9f1f-9baf-4bda-bac2-b75f571adf3d,81143be5-bae3-454a-8a66-9fe243cb9022,0
9357,ebaed31e-8b36-4c45-a762-f045fc4a9ce0,20171218,f7f0962a-6c22-4c0f-9a22-a9b056a252d0,ee74bc61-822a-4bce-b19c-ba0eae43a193,e4585db0-9abf-44ce-bb57-ffb0aebfc8b2,ab51235b-7559-4edb-afe5-96f835fe9179,0
9358,b224908e-54b9-42b1-b7b5-9af9033282bd,20171218,fb5f18d2-89de-478d-98f1-fc236d154462,a07005a8-b540-4e97-988b-069f48fc1c10,735dc411-2a57-438b-aeb2-6104359e4b5c,e2111a5e-5446-416e-a46a-9a61ce856580,0
9359,441d12be-5ef0-40d5-93dc-7b31c525e54a,20171218,15b0d4fd-0ff6-49bb-95b5-aa8ea1e1471d,b3181c81-074a-4fa3-9ca7-aa591c8a91ed,f1827d58-0776-432a-9e83-1efc2ef3a8b6,01cc67ad-2672-4e0c-b67d-aea264d094b8,0
9360,d27c94f9-883b-433c-9d7b-80986e845d5c,20171218,c2f6384a-71e5-4338-8621-44585c9bda2f,cde012e9-d9a3-4d43-abbe-7be03153d906,6dc7cd5c-202a-407c-aed6-0a657b2eae5d,d710b377-3b66-4969-a5cc-43cf88603e89,0
9361,8ffb3505-85d5-4338-ad31-4c21c6f4d26b,20171218,0b8a7a5f-8e4f-41fa-8433-ae16b3e4e11f,39b1822a-f9c9-4e89-a327-f25761af62cf,258b932f-0790-4e1a-88a3-99805a72bead,56ae6eea-51cd-4b3e-89d0-fb997334028a,0
9362,d505844f-7c0a-4a8b-9eb4-88aae8c7674a,20171218,17c87352-5328-4899-b4e2-385c20bc6af6,1e678ae5-97d1-4ec4-944e-5220367319e9,58766f2a-a470-4c43-b324-9ce815ae7943,7455952d-9797-4107-a87d-b28e2b3d4ac2,0
9363,2157cc41-9d43-4831-85d9-3bd60d472d33,20171218,7f0638e5-6859-4ba1-a932-bad49cb61f6f,af2c13c7-2622-4c4e-8a15-9640621881d1,c3960761-2c50-4f66-8c90-14fe09550b0d,b12094a7-7b97-443e-a34d-50982e67041d,0
9364,7505758c-ca5f-4811-89bb-25b3d9b5dd6f,20171218,cf2e9959-ef9c-456c-b6b0-46bc3db95fc2,d15cfbe7-31f6-4986-b71d-beed7bbfa52a,6d9e4780-1aa8-4a8b-88eb-a5dec051c2e2,effe93da-a63f-4534-9f5a-6e71d62c926a,0
9365,a6a4d6ec-949c-472e-a8a0-6cb52886912d,20171218,0c4a64c3-b3d3-46e9-a11c-9ae66afdd693,2ec16f81-5dc3-49f2-9bd8-ba053ad62e0c,bf1177e5-c06a-4a57-a955-24cb1c86e39f,3d94eaf8-9968-4ecd-8557-93f79ef48bc9,0
9366,5b97674c-1075-4401-aa99-67c0432ee5ed,20171218,aaa9732e-f843-4b1c-af04-9cc49af29cfa,e2d8d13b-4a20-4f54-aa8a-fb77a749b972,4977c1b1-3899-4a5d-b5b1-5c6156029e7c,bde0e9cc-b580-4cf0-9482-1c5e275ac939,0
9367,82e6b596-c9c7-4fa6-8a29-4f092bf07de2,20171218,59355c99-e11b-425f-b674-6227ca1f0e22,5cdd4559-6d89-46c7-a345-39298674cda1,691136f3-1b80-42c0-a983-9e835cfbe7cf,2bf3e1c9-d0f8-409c-8b89-cce29a8ba3e2,0
9368,0fc2a52e-7729-499f-91dc-097c9289e791,20171218,7e54274a-0a6b-412e-ae09-2dd7d7d71596,5b5534da-70e8-4135-bb3b-56055a867237,6c2994a4-0f99-40e6-951b-f88d2b68bbc5,596a9af6-ad7e-4388-8129-36d0378cd985,0
9369,027851aa-6294-4113-9a8d-dbec8cfafa91,20171218,a2d09f47-0fb6-4d1e-8534-9da116a58009,a488dd18-ebf3-4f4c-935f-ea3e3ab5fafe,1bc792b2-c768-437c-b169-664f03980e1c,7cfc0927-ce5a-4263-b3b0-ae30ef816fc2,0
9370,0f87375d-246d-4f89-866d-3e5597cac536,20171218,1a0665db-2135-47c8-82c0-580a091bdebd,23f39553-a65d-4aa6-bdfa-9556db4e443b,dfffb838-9496-4560-be4f-c5e213606f9a,30ea4496-7b7e-43f3-a8a5-15166fd05298,0
9371,c8d38dda-e25d-41ac-bbb6-4a5388e815aa,20171218,6358da77-fcc3-4f36-943d-0b276608348d,90f79475-2aed-4650-aee2-eaa378819391,a9e35b7b-d351-445d-a29a-82c1ddc4d414,7fba5971-675c-4099-b3a7-9d82aeb12d80,0
9372,4cf33edf-522b-4b78-a25b-9dd157e070c1,20171218,ca99daf3-6fd1-402d-b990-f28020719ff7,be37d2fd-e69a-4b77-b3db-2d2f9ff56ce2,85f92b23-082e-4217-b819-352bce777905,be1413b2-3895-4d6f-b7cd-770432e672fa,0
9373,204b7c64-3d79-4114-adf7-968c024a1ba3,20171218,a9d62e00-a2a8-481e-b885-79f186ba68bf,4524b964-5e6c-4d32-99e8-f8a20bb3c717,dcc39c52-1833-4c8a-8438-ee698a183ea0,2799be9c-1c4d-4127-88a2-9aedd1cba6dc,0
9374,6318c150-2bd5-4edb-9493-74863c2a04ec,20171218,b73b269d-7c7c-419f-9ba3-065ea919ad5b,6275c73e-b03e-4adc-8b6a-f796b6bfa880,b5af6594-a2a9-434e-8386-f0d786572eed,87072c7d-4fcd-41bc-9b43-5ee260bbeb15,0
9375,f1fc4cf7-ec82-4ed6-bbe4-53cffdcbabf4,20171218,ed648f24-49a8-4f9f-bad7-2fed3238982b,8245f5d0-a1ff-4e70-831b-0fd31e2fd6ec,ddc75d7a-3422-4110-bfdb-2d1047046354,dc61cf94-d98b-4440-8c58-af80c0363364,0
9376,616df2d4-27eb-4f84-a5af-0844894e5ff9,20171218,98031970-9a19-4497-873e-c2a3693d2bb6,11818dbd-2076-44eb-91bb-4bf471774685,6cae4319-bd9e-46fe-b8fb-787c6a20636a,f9ec77a6-19ab-4e34-a7c7-c45d74c6c40c,0
9377,43b73792-43f3-4034-b18b-321f5d76bc7e,20171218,204c7a91-48bb-47c2-abef-e16c8dc2988c,f7194ed5-19a2-4975-a616-5db074be839b,cd527d20-638b-44d0-8e21-e700deda2f81,73692e15-5a64-4225-aec5-cc4956ef5c14,0
9378,3609a3e1-4ba8-4b5b-a072-30299281aadc,20171218,2087b03f-78bb-4cf5-a769-9a9763d12dd9,e61ca04d-55e6-4ba4-8ec4-66567755c03e,d1e3db3d-c5fe-465d-afc7-21255f370b3a,928e25c2-bac0-4157-ac77-c93446e2df24,0
9379,5f51ca82-18e1-4e5e-9b8b-40ae9722fdcc,20171218,1c3af327-9dfc-4ef2-ab71-0b56e73e2f29,9560ace2-e5f7-45a7-8311-14a251a82093,35804552-39ad-47d0-a65c-c0dfb4459cba,f98df953-4d62-49b7-b06b-23f6afb17fac,0
9380,6cff9907-265a-4718-9980-c60d12affb40,20171218,a2de79a9-3982-45f1-bf73-bc9fd9c3244f,743a2ecb-c228-4ce4-be83-dbb8f8f5a610,ef0ca08c-d784-4bde-9323-e4da16cfb53d,0d2409a6-e428-4b86-bdbf-325bcdbec72b,0
9381,8efc451f-5c05-4485-ab83-d7132a0e52f2,20171218,d7721022-b7f7-41df-922f-5ed1bf6455fb,dc512563-b0c4-4b0c-8456-92a73d38fc8d,0dcbc065-a98e-40d4-814e-b522f375eafc,7a8dc14e-598a-4df7-aefd-71d2ea0aee88,0
9382,f8a29818-eb71-4def-bb00-d0c25a5f0c09,20171218,a58f7617-5c7e-4f31-b69f-8bc177c98747,688c1ff0-21c4-487c-81ba-48f76c8c4869,b8d6de36-fc9b-4701-8ebb-76c46c93299e,803a6e91-e070-4e17-b58e-5cae0caf34b4,0
9383,e4bba1c9-7060-46b2-bef8-cc2fb7fa8288,20171218,56d089ea-7d20-4096-846c-c0ccd39681e2,b58c95fa-a765-4728-9057-e04bcb5ea46c,1d4bdf92-f7b8-4dc9-afcf-9181defbd636,da3b32dd-c24a-4574-95d0-a5ce8792fc63,0
9384,aced1e0f-c041-4c33-81d6-1c2f95353741,20171218,9077d3ed-327b-4cd1-92ca-3c703cde8882,1fa20c1c-5c03-4d4d-b291-8b5903e66452,21dc4288-9dc1-4c60-b4cf-f5038501fdcb,092affbc-82f4-411d-b441-b8431a0610d7,0
9385,a233e4e0-d854-4267-87cf-060658500630,20171218,758148b6-4b89-4851-85cd-0550b74aa3ab,2d448985-b597-4e0b-9428-f23e81649530,28cce8c5-2ee9-40ff-bdff-c871ecde8cfe,5c19135b-1b13-4594-9eb9-720011a5db58,0
9386,383d8c54-5b15-4e04-b373-220f9491147f,20171218,4b56381d-925d-46a1-a190-e4a34e0f2e7a,d8bd36fe-a8f8-4947-b465-0993917e8361,7e54f979-be08-4128-a24a-99db457c45fb,99836b41-ddb7-4e2f-acd9-41e65529ce88,0
9387,9dc2b9b7-cb08-4daf-b93f-140a351a530e,20171218,0531b4bf-ba61-4b93-b136-f408f947d316,f5dc7937-b484-450d-8e62-85867a3fe004,16c4f56d-ce9b-4cec-a1ea-aed84979d9b0,40a7d5f2-04d1-4669-95b1-a2a5c9430bbf,0
9388,edc35856-deb6-49b1-aa7e-956a8cae0f3c,20171218,b9d88d66-c900-4ac8-be16-685fb2496063,68b8b9db-e5e8-4cd0-8ce7-82e08f9778bf,170edd52-42e0-4ba7-aee7-6cf388c1afc5,7d9664d1-5d6a-4310-b9d2-ca3cfad817e0,0
9389,8b549cf3-9da8-4840-95ac-4af8a97b70e0,20171218,ed77cd47-804f-487d-b83e-92ff79cbf073,eb6ddcf8-d53b-407f-9603-327cd68b056c,ba657a8d-683e-47fd-9e3a-a5aecc710bc4,f308ffd0-4143-4ade-839d-3ff1a32f443f,0
9390,6b479cff-9697-44a7-a670-b626d51ed12d,20171218,fbf9dc6a-6f39-4de3-a752-94e81b8443e8,cd99abe1-e0aa-4c73-aa5b-57b98dadcb4c,15c746bf-20ff-49f4-b3c3-ca8a237216e2,239fb13c-0db8-4fa6-8cc5-fa633d6528fc,0
9391,1512750c-8e17-49d4-8d72-4d7688924492,20171218,b7574055-443e-413e-b412-3bec7e732bf7,36f5a2be-dea7-4e37-84f7-0b516c60aca3,159c84db-8550-44f9-9509-95bbab37e96a,6a1732a7-d9e7-4fb9-8f2f-261eac1e5fb0,0
9392,28eb4f00-af61-4bd8-81ca-a3d1dd246831,20171218,f8a9c470-290f-43e2-8be1-8cab2ab659c5,4ba71077-8007-4691-8455-a38f305c21ce,e884a0e0-f014-42d6-8433-2ff12bb42e3f,1185e4f5-0d29-4bb7-aee0-d748aaa30ed6,0
9393,bb941299-6ac7-4e97-b541-2169fbae1f55,20171218,73043dca-b515-4fe5-8254-3020995515f4,3be08392-5168-425a-b07c-8a9d2d5383cd,2fa0b838-729b-4820-bcb8-1e897c83b9d2,31559bf3-8281-4fd0-8dc1-97b12844848e,0
9394,fcaea4fa-0242-4c1b-ba69-7e0f8a118f88,20171218,d6305e08-ed17-4b38-a31b-fb1c9e559de1,0106b498-e190-403a-a223-12e81b9adbed,d9c5e478-56f9-4b9f-9b54-a41c6cace8ac,63167f64-f547-4813-816e-ddd6df3be3e2,0
9395,3cb6492d-77c2-4e82-a370-5202a8c54840,20171218,a94fa28b-16ee-47ea-9fac-24d97da9dca9,9cabb9e6-073c-4925-a9c0-7cd7eeccf671,dffff0a1-e4d6-4a74-961e-30d1d84185d7,265645b2-4238-4e71-9573-dc3ae78886d9,0
9396,d5657cea-cf07-4609-b322-5377e0173cd8,20171218,70b66045-b680-4ab1-9892-e6ec15b0978a,45fe6a1b-f741-4b6e-b1ec-6ceb3cf67df5,fa322e83-c7b4-439b-9c00-0d3c61c7316f,f1acd803-0c08-402d-a5ca-e6759265df21,0
9397,5b09f6c8-e899-46ba-a89b-4f3ffbacf30e,20171218,a91762ee-f794-42e0-a397-c27de3f7f663,fcdd3ef3-d8b0-437f-a204-6efe86c535d4,e59cf9da-4b77-4740-9c2f-b6264954ecc5,c99a4c28-120f-4908-b773-fb5258326166,0
9398,e87eb548-1997-450c-8459-5bd05781cc71,20171218,8888aec3-d11b-4a76-96d0-034fdac20b9a,e218c5a2-9962-4fe0-b5a9-68ef5d8fe909,4d8a1deb-2868-42dd-b22e-88f99fb3830c,b59e4ad2-93a9-4ccd-9016-98fa63ad9139,0
9399,f5268fc0-6103-4e77-9628-f3784c626ff5,20171218,844240b3-af26-4a5f-b02c-517fc4c0726f,62533c4f-ac96-4316-95f3-c4137322914d,061867b9-127c-4b43-b2b0-fd2ca61cdb25,ad97b17b-1c4b-4c74-812e-b026c2f10670,0
9400,96356ae9-2395-412b-a261-78a881f9ee63,20171218,2416341d-6016-4c3d-a8bc-724e31d1f441,abeb62d0-dfac-463f-aa1b-5d6fa03cf5ad,c09b9d5f-9e0a-4219-a3f4-ca596a197b7a,5171f519-b202-4177-8300-6aad209e0b8f,0
9401,8137db6e-c88a-4c0a-a1f7-04ae1d1e9c0c,20171218,a7b9e6ca-197e-48e4-bd98-78133e85bc41,ed10a6cf-7a6a-4f0c-8060-51b2318d5fe8,5816a06f-c1f8-4f19-b378-2ab84117891c,96cce184-515c-4a1e-b294-c4bea28693e1,0
9402,0e49096e-4b7f-4b03-9595-c0208fcaf264,20171218,e536c5f1-32d4-4e67-bc8f-e9bc0332ad3b,d1e74d6b-b923-4f86-adcc-17f5c41dbd12,acc87ea6-f150-427d-a12c-7ff71011f4eb,374e009e-2190-4a2f-b1ae-1f7767471a4f,0
9403,9eb39877-61e9-454c-a40b-7998729fe245,20171218,89a29423-1b46-400c-b008-83eca06b1cdb,21078466-a6b8-4b2f-9b42-feccc9cd3462,336f2a7b-8a4d-4979-8b19-36d739529cbb,6ef69e66-42eb-409c-a7d3-eb8ccd5c31b0,0
9404,e19a1780-8bcf-49a9-99b7-71628bca3fdc,20171218,35910aee-770c-4db8-a542-0ecabbbada99,ffe99606-27af-47ae-b6e2-fb1e3f01980c,c5910e89-41f5-4d3b-848c-cfbddcc69c02,fc94e505-11d7-46fc-8e57-2694c1b366ec,0
9405,466d1eb3-02d4-4c4b-9baa-3c4b870f1dba,20171218,e2755b8d-8b70-40e7-a592-5ffb27391110,4acdc7c4-5561-47d8-abd2-b8f217c9bda2,53b6fcbb-18f5-4af9-9dee-2dc79b9d9a6d,e9dc93f3-8584-40b0-9bdf-097b5767cd26,0
9406,9ace9f74-f0e3-4c69-a482-4cd3f5024cdc,20171218,78799992-8614-4bd8-9e89-9ec847d57183,f3c91478-dbaf-4c98-adab-14b7be8c157e,231e5602-4a56-40f8-b08f-790368f01dbb,2d723d53-5a63-4c4e-a646-e8ec820d5a22,0
9407,58cdd77d-a0bd-43b3-8c19-3c5bbb4b0360,20171218,e67b0845-743a-4980-9b4e-902dd66b552f,1cdb1cf7-7d78-4e2b-ba5f-814b47e26a2a,0c8a866a-c64b-42e1-8be8-5ac5ca3068bf,d94cd60d-9518-4d4e-a124-07c5fe055f13,0
9408,8de4b32e-87a3-4776-98c5-da4918a32e99,20171218,fb299fa5-7732-41c4-99d6-7872a9c682b9,e3633c8b-af0b-44e5-af1e-73437eec481f,b813f70e-851f-4223-bc2d-23c92d306fce,5efe20d0-50a5-4ad5-925f-801e2aa98a77,0
9409,c704b1a7-78a0-4fed-8c1b-68bd27216242,20171218,a685bba2-1cb2-4b4f-8086-4289fbe6bde3,a12813e7-347e-487d-9a9d-8f1e5c3de1eb,b360e20f-1c73-4fa7-b316-bd0aec96f0ba,5052d2fb-eeef-49a7-8cef-ea004d3b2de2,0
9410,eb429355-df56-4122-b502-67beba0a3dd8,20171218,80d7427d-8ee8-4a8b-9d2c-4414d3dfe78c,c3285718-9c0e-4921-950f-6e14bc8e04cd,f3e0e780-4a89-4f84-9a1f-160cc839cad4,9c5b2e55-4e48-4597-81b0-754611abafaa,0
9411,eee08064-e661-430d-ba16-896973f4caa0,20171218,d6f7be0b-2176-4b0d-abd1-6e2f26c1b1e7,98821bf7-6779-4a55-8b9d-b7ac2a2af233,9e9cd755-a9ca-44f7-aaf3-dbe26a330022,f1918c22-1ced-419a-b6eb-52057e370c41,0
9412,d5d65abb-9b33-40a3-9e88-83085c0f6cac,20171218,f3491348-edd4-4ef4-8abc-eb4048506b76,2540d65f-9347-476d-a1fd-1fe68c92c2ec,5732b71a-f2dd-4200-9207-808a19c40024,1752a136-2250-4b5d-b36c-2e4f14c39e4c,0
9413,0d1e62b6-9f1f-40b0-bbb1-52cd08afa007,20171218,14334850-d281-4d37-b27f-89d6bf1c6359,53dc3093-ebac-47c4-ab74-3ee643fe0b38,a3aafc63-5871-44fb-95cf-1572691ec47b,4e53ba16-5add-45f0-a653-24e6b19fd655,0
9414,2ec15e59-06a1-426e-af80-c8a8b99892e6,20171218,71a1fbae-786f-47aa-97ba-02ff9011b540,f0ebf18b-0831-48cc-b740-6596c82e9bbb,7ad9903a-1f97-4894-ae65-c30e84a41699,12e78c3a-6c4d-4b57-83d7-cf17ccc62eb7,0
9415,666d58ce-44f6-424d-a972-08fa9fdc5dd2,20171218,f4828c58-9a86-4576-ba4e-8512f55432d2,9d2e1760-e9f9-4626-92a1-721f5517bc80,3db3950f-2515-4276-a760-caffdd73d6ea,317e0a05-537a-42df-9a95-73b71a36d0fe,0
9416,752d513f-84da-4ff9-b011-35887c4076bf,20171218,c262d4ff-43b6-4336-8050-696771db63c5,602c31f6-68b7-4467-9943-b38d01f9e598,07b49c18-bf58-4b03-ab35-67afd309eb2e,197b1419-795f-44d9-928c-fa68029a501a,0
9417,60b5b81f-fcea-49bd-812b-c90d32d200cb,20171218,f6e5c9f1-0765-40d9-8968-eba0495653f3,6ca49969-b151-44f1-a71f-a4b94f0d8d82,8c3a03f8-74ec-46a4-a9e0-2f12eb9679dd,cf7995c7-88f8-4dfd-a84d-c42c541b1966,0
9418,efc749b9-401a-4911-9091-59eefad26a6f,20171218,5a14d35b-15d2-4542-9dcd-b3cbf9ccc2c8,fd5561d8-d8ee-4d5e-9f1d-bdc4e5714930,62fe3118-f737-460b-8cd6-84fe3d6dbdcf,c683423c-1d19-408e-a787-0a54445594fa,0
9419,29181db0-8a58-4beb-904e-886b0d247c9e,20171218,5eab4d72-9ed1-4261-96c3-e8bd517d604b,a95ece22-8242-4000-a6d8-0edcf3be8fa0,26e48ac2-d2e3-4ba2-8e9d-70e2208138d1,b7333380-d4d5-4051-96f6-c7dc2c6463c7,0
9420,cd31fbf5-b1e2-431b-9bcf-d5b5c9de78b1,20171218,064df5e1-6aa2-441f-b3d7-34463a4d75b9,74902866-a3b8-446a-abc7-d502669ad33a,d7e6fbd0-9db4-46d7-a272-09aa706eefb4,f52f14e3-66c6-4e6f-835f-c6a7efa4b178,0
9421,ffb074fd-2223-4576-bbd9-059b9e1ac835,20171218,fe1c3a82-6c58-49c3-930b-090ccf3bbfcf,232fe959-3964-4384-8ac8-b5e4b743b812,c40b077c-14cc-406a-b816-4b3fdf2e1902,6b879af4-5869-474a-9939-b1714aa2b4fb,0
9422,419661f0-0651-4540-b3c5-fa6ea79881b6,20171218,7ad78290-2d60-41cf-8e4b-7fa80caa17c5,30a1b065-de32-4c3c-975f-54bb8ca60077,47c31ed3-e7c4-479e-8072-6005e9e389b2,62b066ec-0e3f-4c57-b031-89b523cd0331,0
9423,7097507c-b1e4-4b42-9775-4a25911a545f,20171218,6306828a-60cf-4892-b9e7-dba3caf830a3,60b3cfe3-36b5-4e9a-9cac-9cf366ea58bf,21f0d5a0-5801-491c-9bb6-541118a72d4f,31d32782-262d-4f68-b712-4ebde29b7e9c,0
9424,be2c2eaf-c5d3-4a88-a7b0-efaa560d7fb3,20171218,74955926-0b8e-4060-8312-0d79d4971824,eeeba178-0815-4d11-be66-22006662d32b,38f641c2-ed9a-46d6-b941-2b706a79970e,367bebf6-ac3d-4559-ad91-2f393cef6710,0
9425,de450d7f-729d-471c-8ada-b9560f27d693,20171218,60f7e1f9-c3ea-4fd2-902a-36510cbc7442,b5a9479b-f294-4551-a437-e74556939a42,89803fbb-0f41-483c-8d12-8530cb09990e,787c7b43-3822-4392-9ab8-821ce17f1db5,0
9426,3fa6fe1e-7343-4b94-939f-dbe13008ba7a,20171218,eecd0d13-4e63-4f58-992f-5d9f098b549c,9b68864d-a0c0-4e11-8208-b41272ab551c,878c8c4f-15d9-49d3-987b-9cf22cedc908,d7da845d-d894-4c96-a624-ef2a3e6d64a1,0
9427,5e2c51fc-c361-462e-b56d-603ba0391a4a,20171218,b4ab6cad-f770-4fbb-8597-d60502f24952,ee8fe2c1-bca4-41ed-a738-a5f4e2e38718,1c9ccc01-a408-474c-a8dc-515ff0508f3c,db0b37f4-119e-4206-93ba-b06edb10c700,0
9428,a362df3a-1b2c-4d89-86ae-5709f37cee18,20171218,a1ac843c-541f-4104-892a-cd46f042f83a,20aa5d72-b74e-4723-86af-0d6c0ce28f20,4d307bcb-ba9d-4306-8c7e-10fff99fc521,4b44ee6e-e356-41df-b631-9646889658a1,0
9429,463a6ff1-07de-4ad9-b275-fd80f6f22ea2,20171218,8f828b93-306e-4b69-828b-1a00fad6f3a6,4d345683-99e6-4228-92a4-0483102b1008,c906ea66-c68d-4353-921a-4018267328e9,c41a4660-9208-4d92-a744-0e133b9de45b,0
9430,402dd837-956c-41d5-9ddd-e8a2acbd62db,20171218,bf4bf0d9-ff09-408b-a0a6-1ac2d135dc38,cfbad675-a77a-4271-9af2-c6801cdf818f,bc80e178-e0f5-4fc3-ab09-c7d0669dfe41,4c3da22a-2811-4603-8f9c-dad2142b2cd3,0
9431,2d43d268-8f1c-4720-b8b8-0ac9bc8aaa9d,20171218,4b00a77a-18e0-4e52-9497-7c2767f6c257,2052af0e-885b-4391-ac16-8a9b7b73bd1d,3faa0f10-567e-468b-86d3-0fe1311218a4,36bae152-055d-404a-875a-a60bd0704ba9,0
9432,61a56942-ed8b-47c3-9ce6-1ad0f0587d6b,20171218,8702ee57-9dae-42e4-a8b1-d9370fdaadd6,9a6f6a27-8f24-4655-8b78-c3712adb001e,134e7098-7fea-4f79-aa62-38b304fdd89b,ad91a5ec-1a2c-4078-9396-d867d3435d64,0
